State/Province,Longitude,Latitude
DL,77.1,28.56
DL,77.1,28.56
DL,77.19,28.55
DL,77.24,28.53
HR,77.08,28.48
HR,77.06,28.47
HR,77.09,28.48
HR,77.09,28.5
HR,77.1,28.5
HR,77.05,28.41
KA,77.56,13.01
KA,77.59,12.91
KA,77.7,13
KA,77.61,12.94
KA,77.64,12.97
KA,77.57,12.99
KA,77.58,13.01
KA,77.73,12.99
KA,77.66,12.99
MH,77.61,12.97
MH,72.82,19.01
MH,72.83,19.18
MH,72.83,19.08
MH,72.82,18.93
MH,72.82,19.13
MH,72.83,18.93
MH,72.83,19.05
MH,72.83,19.14
MH,72.92,19.1
MH,72.97,19.21
MH,72.84,19.01
MH,72.87,19.1
MH,72.85,19.06
MH,72.97,19.2
MH,72.92,19.09
MH,72.82,19
MH,72.83,19
MH,72.83,19.07
MH,72.83,19.11
MH,72.88,19.1
MH,72.87,19.07
MH,72.83,18.92
MH,72.89,19.09
MH,72.84,19.17
MH,72.86,19.06
MH,72.91,19.12
MH,72.85,19.16
MH,72.86,19.17
MH,72.86,19.09
MH,72.83,19.1
MH,72.84,19.21
MH,72.81,18.96
MH,73,19.07
MH,77.2,28.68
MH,73.92,18.56
MH,73.82,18.5
MH,73.81,18.56
MH,73.93,18.52
MH,73.89,18.54
MH,73.95,18.55
MH,73.94,18.52
MH,73.84,18.52
TN,80.25,13.06
TN,80.26,13.06
TN,80.21,13.09
TN,80.22,12.99
TN,80.25,13.03
UP,77.33,28.57
AM,35.91,31.96
AM,35.59,31.43
AM,35.6,31.43
AM,35.6,31.43
AM,35.78,32.04
AM,35.95,31.96
AM,35.59,31.43
AM,35.95,31.96
AM,35.92,32.04
AM,35.84,31.98
AM,35.89,31.94
AM,35.87,31.95
AM,35.86,31.96
AM,35.84,31.98
AM,35.85,31.97
AM,35.89,31.97
IR,35.87,32.58
1,142.36,43.76
1,142.38,43.73
1,142.41,43.74
1,142.32,43.79
1,141.68,42.79
1,140.74,41.83
1,140.72,41.77
1,141.47,42.97
1,143.14,42.92
1,143.2,42.89
1,141.45,43.02
1,141.33,43.07
1,141.3,43.08
1,141.39,43.04
1,141.35,43.06
1,141.35,43.07
1,141.46,43
1,141.4,43.08
1,141.35,43.07
1,141.35,43.07
1,141.35,43.06
1,141.28,43.1
1,141.35,43.06
1,141.29,43.08
1,141.32,43.05
1,141.37,43.07
1,141.33,43.06
1,141.35,43.06
1,141.33,43.05
1,141.31,43.06
1,141.31,42.96
1,141.38,43.08
1,141.35,43.07
1,141.64,42.66
2,140.7,40.83
2,140.74,40.8
2,140.73,40.83
2,140.45,40.8
2,141.49,40.52
2,141.51,40.49
2,140.46,40.6
2,141.42,40.6
3,141.1,39.29
3,141.13,39.67
3,141.13,39.68
3,141.15,39.7
3,141.14,39.7
3,141.1,39.71
4,141.27,38.45
4,140.9,38.16
4,140.88,38.26
4,140.91,38.28
4,140.89,38.26
4,140.88,38.23
4,140.88,38.26
4,140.88,38.26
4,140.88,38.26
4,140.93,38.24
4,140.88,38.32
4,140.88,38.26
4,140.87,38.26
4,140.84,38.34
4,140.87,38.26
4,141.01,38.29
4,140.88,38.21
4,140.88,38.36
5,140.14,39.71
5,140.15,39.73
5,140.13,39.72
5,140.16,39.66
5,140.51,39.44
5,139.85,38.9
6,140.36,38.34
6,140.32,38.23
6,140.33,38.28
6,140.35,38.3
6,140.33,38.25
7,140.47,37.69
7,140.46,37.75
7,140.85,37.08
7,140.9,37.02
7,140.39,37.4
7,140.33,37.4
7,140.37,37.37
7,140.39,37.4
8,140.63,36.56
8,140.64,36.59
8,140.53,36.41
8,140.58,36.4
8,140.64,35.92
8,140.34,36.31
8,140.34,36.31
8,140.48,36.37
8,140.42,36.38
8,140.36,36.37
8,140.47,36.36
8,140.48,36.37
8,140.45,36.34
8,140,35.94
8,139.97,35.94
8,139.97,35.94
8,140.17,35.93
8,139.99,36.19
8,140.06,35.9
8,140.18,36.08
8,140.21,36.09
8,140.1,36.11
8,140.13,36.05
8,140.11,36.08
8,140.11,36.08
8,140.13,36.03
8,140.1,36.09
8,140.08,36.09
8,140.09,36.07
8,140.16,36.01
9,139.77,36.55
9,139.83,36.47
9,139.99,36.44
9,139.81,36.33
9,139.81,36.3
9,139.61,36.29
9,139.61,36.3
9,139.86,36.4
9,139.81,36.32
9,139.6,36.29
9,139.87,36.59
9,139.99,36.57
9,139.91,36.49
9,139.89,36.56
9,139.9,36.56
9,139.91,36.55
9,139.91,36.49
9,139.93,36.56
9,139.9,36.57
10,138.74,36.34
10,139.16,36.33
10,139.24,36.34
10,139.1,36.33
10,139.08,36.38
10,139.38,36.27
10,139.4,36.29
10,139.03,36.34
10,139.01,36.39
10,139.01,36.32
10,139.01,36.32
10,139.03,36.32
10,139.03,36.42
11,139.62,35.91
11,139.6,35.98
11,139.6,35.8
11,139.55,35.86
11,139.52,35.86
11,139.32,35.85
11,139.54,36.14
11,139.59,36.18
11,139.67,36
11,139.32,35.92
11,139.41,36.01
11,139.4,35.82
11,139.12,36.25
11,139.12,36.26
11,139.79,35.99
11,139.76,35.98
11,139.48,35.91
11,139.48,35.91
11,139.7,35.81
11,139.71,35.83
11,139.72,35.8
11,139.47,35.98
11,139.79,35.88
11,139.82,35.88
11,139.83,35.88
11,139.79,35.88
11,139.83,35.88
11,139.83,35.88
11,139.83,35.88
11,139.61,36.08
11,139.68,36.07
11,139.39,36.14
11,139.85,35.84
11,139.5,35.84
11,139.37,36.06
11,139.57,35.82
11,139.62,35.93
11,139.62,35.91
11,139.63,35.9
11,139.62,35.91
11,139.65,35.85
11,139.73,35.89
11,139.66,35.86
11,139.61,35.89
11,139.65,35.87
11,139.65,35.85
11,139.66,35.86
11,139.63,35.89
11,139.4,35.96
11,139.8,35.83
11,139.68,35.81
11,139.65,35.83
11,139.43,35.8
11,139.46,35.8
11,139.45,35.81
11,139.47,35.79
11,139.39,35.93
11,139.68,35.82
12,140.16,35.58
12,140.12,35.59
12,140.03,35.65
12,140.17,35.64
12,140.12,35.61
12,140.04,35.65
12,140.04,35.65
12,140.09,35.63
12,140.03,35.66
12,140.11,35.61
12,140.03,35.66
12,140.12,35.66
12,140.03,35.66
12,140.16,35.55
12,140.12,35.61
12,139.99,35.7
12,139.99,35.69
12,139.99,35.68
12,139.98,35.71
12,139.96,35.71
12,140.02,35.69
12,139.85,35.33
12,140.02,36.57
12,140.1,35.51
12,139.94,35.72
12,140.13,35.8
12,140.11,35.8
12,140,35.77
12,139.97,35.86
12,139.96,35.85
12,140.01,35.83
12,139.97,35.86
12,139.97,35.88
12,139.97,35.86
12,140.49,35.9
12,140.11,35.61
12,139.94,35.44
12,139.91,35.37
12,139.96,35.38
12,139.9,35.78
12,139.9,35.78
12,139.9,35.83
12,136.86,35.1
12,140.02,35.69
12,140.02,35.69
12,140.29,35.78
12,140.39,35.77
12,140.32,35.8
12,140.38,35.76
12,140.38,35.77
12,140.22,35.71
12,140.29,35.72
12,140.29,35.71
12,140.31,35.75
12,139.88,35.64
12,139.89,35.67
12,139.91,35.65
12,140.07,35.73
12,140.12,35.72
12,140.17,35.67
13,139.54,35.7
13,139.8,35.75
13,139.8,35.75
13,139.81,35.75
13,139.36,35.71
13,139.76,35.7
13,139.75,35.7
13,139.75,35.71
13,139.76,35.71
13,139.75,35.7
13,139.76,35.7
13,139.76,35.71
13,139.76,35.69
13,139.74,35.68
13,139.76,35.68
13,139.74,35.7
13,139.76,35.67
13,139.74,35.67
13,139.77,35.68
13,139.77,35.68
13,139.74,35.7
13,139.76,35.69
13,139.77,35.69
13,139.76,35.69
13,139.76,35.68
13,139.77,35.7
13,139.77,35.7
13,139.77,35.7
13,139.76,35.7
13,139.76,35.67
13,139.76,35.67
13,139.77,35.68
13,139.75,35.7
13,139.76,35.7
13,139.77,35.69
13,139.75,35.67
13,139.77,35.68
13,139.76,35.68
13,139.75,35.7
13,139.75,35.7
13,139.74,35.68
13,139.76,35.68
13,139.77,35.68
13,139.76,35.67
13,139.76,35.7
13,139.74,35.69
13,139.74,35.68
13,139.76,35.67
13,139.76,35.69
13,139.75,35.67
13,139.77,35.69
13,139.76,35.69
13,139.76,35.68
13,139.76,35.68
13,139.54,35.65
13,139.59,35.66
13,139.77,35.67
13,139.77,35.68
13,139.76,35.67
13,139.78,35.68
13,139.77,35.68
13,139.76,35.67
13,139.78,35.69
13,139.77,35.67
13,139.77,35.68
13,139.78,35.67
13,139.78,35.69
13,139.77,35.68
13,139.78,35.66
13,139.77,35.67
13,139.77,35.67
13,139.76,35.67
13,139.77,35.68
13,139.88,35.73
13,139.48,35.67
13,139.33,35.74
13,139.38,35.61
13,139.29,35.67
13,139.4,35.63
13,139.34,35.66
13,139.34,35.66
13,139.34,35.65
13,139.34,35.66
13,139.41,35.67
13,139.38,35.66
13,139.28,35.73
13,139.27,35.73
13,139.51,35.64
13,139.63,35.78
13,139.66,35.77
13,139.69,35.75
13,139.87,35.77
13,139.85,35.77
13,139.72,35.78
13,139.74,35.75
13,139.76,35.74
13,139.52,35.77
13,135.19,34.7
13,139.51,35.7
13,139.52,35.7
13,139.48,35.7
13,139.83,35.7
13,139.79,35.66
13,139.83,35.68
13,139.78,35.63
13,139.79,35.63
13,139.84,35.67
13,139.79,35.66
13,139.79,35.66
13,139.78,35.63
13,139.78,35.63
13,139.8,35.67
13,139.8,35.66
13,139.82,35.67
13,139.45,35.7
13,139.38,35.6
13,139.45,35.54
13,139.47,35.51
13,139.46,35.53
13,139.44,35.54
13,139.45,35.54
13,139.48,35.58
13,139.45,35.54
13,139.7,35.64
13,139.67,35.61
13,139.68,35.63
13,139.7,35.65
13,139.67,35.61
13,139.71,35.63
13,139.68,35.62
13,139.75,35.65
13,139.72,35.67
13,139.74,35.67
13,139.76,35.66
13,139.71,35.66
13,139.74,35.63
13,139.72,35.67
13,139.75,35.66
13,139.76,35.67
13,139.76,35.65
13,139.77,35.63
13,139.74,35.67
13,139.74,35.63
13,139.76,35.66
13,139.73,35.66
13,139.74,35.68
13,139.76,35.67
13,139.74,35.63
13,139.73,35.64
13,139.76,35.67
13,139.73,35.66
13,139.75,35.67
13,139.74,35.66
13,134.98,34.82
13,139.75,35.66
13,139.73,35.66
13,139.75,35.66
13,139.76,35.66
13,139.74,35.67
13,139.74,35.66
13,139.74,35.66
13,139.75,35.67
13,139.73,35.66
13,139.74,35.67
13,139.71,35.66
13,139.71,35.66
13,139.73,35.66
13,139.74,35.67
13,139.56,35.7
13,139.55,35.69
13,139.57,35.68
13,139.35,35.78
13,139.39,35.75
13,139.38,35.75
13,139.58,35.71
13,139.58,35.7
13,139.58,35.7
13,139.58,35.7
13,139.67,35.71
13,139.65,35.74
13,139.59,35.75
13,139.32,35.79
13,139.67,35.6
13,139.73,35.59
13,139.79,35.55
13,139.78,35.55
13,139.79,35.55
13,139.72,35.56
13,139.67,35.61
13,139.67,35.66
13,139.62,35.62
13,139.63,35.61
13,139.68,35.65
13,139.63,35.61
13,139.61,35.67
13,139.66,35.63
13,139.63,35.64
13,139.67,35.66
13,139.65,35.67
13,139.63,35.63
13,139.63,35.63
13,139.63,35.61
13,139.6,35.64
13,139.63,35.61
13,139.67,35.64
13,139.71,35.67
13,139.7,35.66
13,139.71,35.67
13,139.71,35.65
13,139.7,35.66
13,139.7,35.65
13,139.69,35.68
13,139.71,35.65
13,139.7,35.66
13,139.71,35.68
13,139.7,35.66
13,139.71,35.67
13,139.7,35.69
13,139.7,35.67
13,139.72,35.65
13,139.72,35.65
13,139.7,35.66
13,139.7,35.69
13,139.7,35.67
13,139.71,35.66
13,139.71,35.67
13,139.68,35.67
13,139.7,35.68
13,139.71,35.65
13,139.71,35.64
13,139.7,35.69
13,139.71,35.65
13,139.71,35.66
13,139.7,35.66
13,139.73,35.62
13,139.73,35.61
13,139.72,35.62
13,139.73,35.62
13,139.73,35.62
13,139.72,35.63
13,139.71,35.63
13,139.73,35.61
13,139.75,35.62
13,139.72,35.63
13,139.7,35.69
13,139.74,35.7
13,129.86,32.76
13,139.7,35.69
13,139.7,35.69
13,139.72,35.68
13,139.7,35.69
13,139.73,35.69
13,139.74,35.7
13,139.7,35.71
13,139.69,35.7
13,139.7,35.69
13,139.71,35.69
13,139.71,35.71
13,139.72,35.69
13,139.7,35.69
13,139.69,35.69
13,139.74,35.7
13,139.7,35.69
13,139.7,35.69
13,139.7,35.69
13,139.69,35.69
13,139.7,35.69
13,139.7,35.69
13,139.7,35.69
13,139.7,35.69
13,139.7,35.69
13,139.64,35.7
13,139.62,35.7
13,139.63,35.69
13,139.81,35.71
13,139.81,35.7
13,139.81,35.7
13,139.81,35.71
13,139.41,35.7
13,139.41,35.7
13,139.44,35.72
13,139.41,35.7
13,139.42,35.71
13,139.41,35.7
13,139.77,35.72
13,139.78,35.71
13,139.78,35.71
13,139.78,35.71
13,139.79,35.71
13,139.8,35.71
13,139.43,35.62
13,139.45,35.65
13,139.7,35.65
13,139.77,35.68
13,139.71,35.73
13,139.71,35.73
13,139.71,35.73
13,139.73,35.73
13,139.71,35.73
13,139.71,35.73
13,139.71,35.73
13,139.4,36.29
13,139.72,35.73
13,139.71,35.73
13,139.72,35.73
14,139.49,35.34
14,139.32,35.42
14,139.36,35.44
14,139.37,35.43
14,139.34,35.47
14,139.32,35.42
14,139.41,35.33
14,139.39,35.45
14,139.39,35.45
14,139.39,35.46
14,139.4,35.43
14,139.39,35.45
14,139.48,35.31
14,139.46,35.33
14,139.47,35.34
14,139.45,35.39
14,139.45,35.34
14,139.47,35.4
14,139.23,35.38
14,139.57,35.27
14,139.35,35.33
14,139.36,35.37
14,139.35,35.33
14,139.32,35.41
14,139.53,35.35
14,139.55,35.32
14,139.55,35.32
14,139.7,35.53
14,139.66,35.58
14,139.7,35.53
14,139.66,35.58
14,139.67,35.57
14,139.61,35.6
14,139.7,35.53
14,139.7,35.53
14,139.7,35.53
14,139.51,35.6
14,139.45,35.54
14,139.12,35.33
14,139.19,35.28
14,139.17,35.29
14,139.16,35.26
14,139.34,35.6
14,139.4,35.56
14,139.39,35.54
14,139.44,35.53
14,139.35,35.59
14,139.44,35.53
14,139.46,35.49
14,139.46,35.47
14,139.63,35.46
14,139.62,35.47
14,139.62,35.51
14,139.62,35.39
14,139.56,35.58
14,139.62,35.51
14,139.63,35.47
14,139.67,35.51
14,139.62,35.47
14,139.52,35.54
14,139.61,35.55
14,139.63,35.46
14,139.65,35.53
14,139.58,35.55
14,139.6,35.45
14,139.53,35.46
14,139.63,35.46
14,139.64,35.45
14,139.62,35.47
14,139.62,35.47
14,139.56,35.43
14,139.53,35.4
14,139.58,35.55
14,139.6,35.41
14,139.62,35.47
14,139.54,35.56
14,139.65,35.44
14,139.63,35.45
14,139.57,35.52
14,139.58,35.55
14,139.63,35.46
14,139.64,35.45
14,139.5,35.52
14,139.65,35.55
14,139.62,35.51
14,139.63,35.45
14,139.58,35.38
14,139.62,35.33
14,139.62,35.46
14,139.63,35.52
14,139.62,35.51
14,139.68,35.51
14,139.56,35.58
14,139.63,35.46
14,139.64,35.38
14,139.63,35.45
14,139.65,35.44
14,139.62,35.47
14,139.67,35.29
14,139.67,35.28
14,139.66,35.28
14,139.58,35.3
15,138.25,37.16
15,138.83,37.46
15,138.85,37.45
15,139.07,37.9
15,139.06,37.92
15,139,37.88
15,139.11,37.93
15,138.98,37.82
15,139.08,37.88
15,139.31,37.94
16,136.88,36.69
16,137.02,36.72
16,137.02,36.72
16,137.21,36.71
16,137.21,36.69
16,137.2,36.67
16,137.26,36.68
16,137.21,36.7
16,137.17,36.66
17,139.31,35.41
17,136.66,36.57
17,136.7,36.71
17,136.68,36.53
17,136.65,36.58
17,136.65,36.58
17,136.62,36.6
17,136.65,36.56
17,136.58,36.52
17,136.61,36.52
18,136.25,36.05
18,136.22,36.08
18,136.19,36.05
18,136.25,36.1
18,136.2,35.83
19,138.51,35.61
19,138.54,35.61
19,138.81,35.48
19,138.49,35.68
19,138.61,35.65
19,138.57,35.67
19,138.53,35.62
19,138.54,35.65
19,139.06,35.63
19,139.04,35.63
20,137.93,36.27
20,138.64,36.34
20,137.98,36.22
20,137.96,36.19
20,137.96,36.23
20,137.98,36.24
20,137.96,36.23
20,138.22,36.64
20,138.17,36.61
20,138.19,36.64
20,138.19,36.64
20,138.05,36.07
20,138.46,36.28
20,138.12,36.03
20,138.08,36.03
20,138.26,36.39
20,138.24,36.4
21,137.44,35.45
21,136.74,35.45
21,136.76,35.41
21,136.75,35.38
21,136.76,35.43
21,136.69,35.32
21,136.82,35.39
21,136.67,35.45
21,136.61,35.34
21,136.9,35.48
21,137.25,36.15
22,138.67,35.16
22,138.62,35.16
22,138.68,35.14
22,138.26,34.87
22,138.61,35.22
22,138.96,35.31
22,137.76,34.74
22,137.73,34.7
22,137.74,34.76
22,137.7,34.7
22,137.65,34.7
22,137.61,34.78
22,137.73,34.7
22,137.74,34.7
22,137.73,34.7
22,137.7,34.71
22,137.78,34.8
22,137.73,34.71
22,137.74,34.72
22,137.84,34.75
22,138.91,35.11
22,138.81,35.15
22,138.97,35.31
22,139.66,35.92
22,138.39,34.97
22,138.39,34.97
22,138.38,34.98
22,138.39,34.97
22,138.38,34.97
22,138.41,34.98
22,138.4,34.96
23,137.08,34.95
23,137.07,34.98
23,137.05,35
23,136.9,35.36
23,136.97,34.98
23,136.97,34.98
23,136.8,35.3
23,136.85,35.28
23,136.82,35.31
23,136.85,35.28
23,136.82,35.26
23,137.05,35.28
23,136.98,35.26
23,136.97,35.27
23,136.77,35.35
23,136.85,35.34
23,136.61,35.08
23,137.04,35.17
23,136.88,35.17
23,136.91,35.17
23,136.83,35.1
23,136.88,35.17
23,136.92,35.17
23,136.96,35.16
23,136.9,35.17
23,136.88,35.17
23,136.91,35.17
23,136.97,35.09
23,136.91,35.14
23,136.95,35.05
23,136.95,35.19
23,137,35.09
23,136.97,35.19
23,137.02,35.18
23,136.88,35.17
23,136.88,35.17
23,136.9,35.17
23,136.92,35.16
23,136.93,35.15
23,136.9,35.17
23,136.94,35.14
23,136.91,35.16
23,136.9,35.14
23,136.95,35.19
23,136.91,35.17
23,136.95,35.17
23,136.89,35.17
23,136.91,35.17
23,136.88,35.17
23,136.98,35.18
23,136.91,35.17
23,136.91,35.13
23,136.96,35.09
23,136.95,35.05
23,136.88,35.22
23,136.98,35.16
23,136.88,35.17
23,136.91,35.17
23,136.9,35.14
23,136.89,35.17
23,136.91,35.16
23,136.9,35.17
23,137.06,34.86
23,137.03,35.16
23,136.95,35.02
23,137.17,34.94
23,137.16,34.94
23,137.22,35.03
23,140.89,38.32
23,136.89,35.02
23,136.92,35.25
23,136.92,35.25
23,136.92,35.25
23,137.37,34.74
23,137.38,34.76
23,137.39,34.8
23,137.16,35.06
23,137.16,35.11
23,137.16,35.09
23,137.13,35.06
24,136.46,34.68
24,136.72,34.51
24,136.73,35.03
24,136.66,35.07
24,136.61,34.58
24,136.53,34.87
24,136.54,34.86
24,136.58,35.06
24,136.52,34.68
24,136.66,35.01
24,136.62,34.97
24,136.59,35.02
24,136.59,34.98
24,136.59,35.02
25,136.24,35.28
25,136.19,34.97
25,135.92,35
25,135.97,35.02
25,136.28,35.39
25,135.92,35.12
25,135.88,35
25,135.86,35
25,136.11,35.13
25,136.1,35.06
25,135.96,35.02
25,136.28,35.22
25,136.29,35.22
26,135.75,34.89
26,135.73,34.83
26,135.72,35
26,135.76,34.99
26,135.76,35.01
26,135.76,34.98
26,135.76,34.99
26,135.77,35.01
26,135.76,34.99
26,135.76,35.01
26,135.82,34.99
26,135.78,35
26,135.77,35
26,135.77,35
26,135.78,35.04
26,135.77,35.01
26,135.73,35
26,135.76,35.01
26,135.78,35.01
26,135.77,34.96
26,135.77,35
26,135.76,35
26,135.76,35.04
26,135.76,35
26,135.76,35
26,135.76,35.01
26,135.74,35
26,135.74,35
27,135.62,34.71
27,135.56,34.66
27,135.59,34.66
27,135.6,34.68
27,135.68,34.86
27,135.69,34.86
27,135.65,34.82
27,135.65,34.82
27,135.66,34.78
27,135.56,34.81
27,135.58,34.8
27,135.56,34.81
27,135.43,34.82
27,135.45,34.44
27,135.29,34.41
27,135.25,34.43
27,135.25,34.43
27,135.37,34.47
27,135.79,34.73
27,135.26,34.72
27,134.98,34.82
27,135.51,34.83
27,135.49,34.83
27,135.58,34.75
27,135.65,34.77
27,135.63,34.78
27,135.5,34.67
27,135.49,34.7
27,135.5,34.68
27,135.52,34.69
27,135.51,34.65
27,135.5,34.67
27,135.5,34.7
27,135.5,34.67
27,135.5,34.73
27,135.5,34.68
27,135.51,34.65
27,135.49,34.69
27,135.5,34.67
27,135.5,34.69
27,135.5,34.66
27,135.5,34.7
27,135.5,34.66
27,135.5,34.71
27,135.49,34.7
27,135.5,34.7
27,135.5,34.73
27,135.51,34.65
27,135.49,34.7
27,135.48,34.67
27,135.5,34.68
27,135.5,34.67
27,135.5,34.7
27,135.5,34.73
27,135.5,34.7
27,135.5,34.67
27,135.51,34.68
27,135.5,34.73
27,135.5,34.71
27,135.5,34.67
27,135.51,34.65
27,135.53,34.66
27,135.53,34.69
27,135.5,34.7
27,135.5,34.7
27,135.5,34.68
27,135.49,34.7
27,135.5,34.69
27,135.52,34.69
27,135.44,34.67
27,135.26,34.72
27,135.53,34.7
27,135.47,34.58
27,135.52,34.48
27,135.51,34.5
27,135.46,34.52
27,135.52,34.58
27,135.27,34.38
27,135.63,34.75
27,135.53,34.8
27,135.54,34.81
27,135.51,34.77
27,135.51,34.82
27,135.5,34.76
27,135.53,34.82
27,135.51,34.79
27,135.24,34.43
27,135.24,34.43
27,135.24,34.43
27,135.62,34.85
27,135.62,34.85
27,134.22,35.49
27,135.49,34.81
27,135.47,34.81
27,135.5,34.78
27,135.45,34.79
27,135.44,34.79
27,135.61,34.63
28,134.94,34.68
28,134.97,34.67
28,134.99,34.65
28,135.43,34.75
28,135.42,34.76
28,135.02,34.58
28,134.69,34.83
28,134.69,34.83
28,134.67,34.8
28,134.67,34.8
28,134.61,34.81
28,134.68,34.81
28,135.38,34.78
28,135.42,34.78
28,134.85,34.73
28,134.83,34.93
28,135.41,34.81
28,135.26,34.72
28,135.19,34.69
28,135.03,34.64
28,135.2,34.86
28,135.05,34.63
28,135.19,34.69
28,135.18,34.68
28,135.18,34.68
28,135.2,34.69
28,135.19,34.69
28,135.28,34.73
28,135.09,34.68
28,135.2,34.69
28,135.19,34.86
28,135.2,34.7
28,135.08,34.66
28,135.18,34.68
28,135.19,34.7
28,135.2,34.69
28,135.71,34.96
28,134.98,34.82
28,135.36,34.72
28,135.36,34.75
28,135.34,34.73
28,135.38,34.74
28,135.34,34.74
28,135.37,34.81
29,135.72,34.72
29,135.76,34.51
29,135.81,34.52
29,135.71,34.59
29,135.75,34.7
29,135.78,34.69
29,135.82,34.68
29,135.77,34.64
29,135.8,34.65
29,135.74,34.53
30,135.21,34.22
30,135.15,34.24
30,135.15,34.28
30,135.14,34.25
30,135.18,34.19
31,133.39,35.45
31,134.2,35.52
31,133.33,35.44
32,132.76,35.38
32,132.69,35.4
32,133.06,35.46
33,133.77,34.6
33,133.74,34.58
33,133.77,34.6
33,133.94,34.6
33,133.92,34.65
33,133.92,34.67
33,133.88,34.66
33,133.94,34.68
33,133.93,34.66
33,133.92,34.66
34,132.5,34.39
34,133.4,34.5
34,133.38,34.49
34,132.32,34.37
34,132.34,34.35
34,132.84,34.43
34,132.46,34.44
34,132.46,34.39
34,132.46,34.38
34,132.48,34.38
34,132.46,34.39
34,132.46,34.39
34,132.48,34.4
34,132.48,34.39
34,132.47,34.36
34,132.39,34.37
34,132.57,34.24
34,132.56,34.24
35,131.17,33.99
35,130.94,33.95
35,130.93,34.01
35,130.92,33.95
36,134.5,34.12
36,134.55,34.05
36,134.55,34.07
37,133.81,34.31
37,134.12,34.29
37,134.05,34.34
37,134.05,34.34
37,134.05,34.3
37,134,34.35
37,134.04,34.32
37,134.06,34.31
37,135.17,34.21
38,132.96,34.04
38,132.71,33.79
38,132.76,33.84
38,132.76,33.84
38,132.77,33.81
38,132.77,33.84
38,132.75,33.85
38,133.27,33.95
39,133.55,33.58
39,133.54,33.56
39,133.54,33.58
39,133.55,33.55
40,130.53,33.48
40,130.53,33.52
40,130.5,33.51
40,130.42,33.59
40,130.4,33.59
40,130.26,33.58
40,130.4,33.59
40,130.4,33.59
40,130.42,33.59
40,130.4,33.59
40,130.42,33.59
40,130.4,33.59
40,130.4,33.59
40,130.41,33.59
40,130.41,33.61
40,130.42,33.62
40,130.4,33.59
40,130.39,33.59
40,130.4,33.59
40,130.44,33.58
40,130.36,33.55
40,130.33,33.55
40,130.4,33.59
40,130.42,33.59
40,130.32,33.6
40,130.38,33.59
40,130.4,33.59
40,130.43,33.66
40,130.32,33.58
40,130.46,33.59
40,130.32,33.56
40,130.4,33.59
40,130.4,33.59
40,130.49,33.75
40,130.47,33.52
40,130.48,33.6
40,130.91,33.84
40,130.88,33.89
40,130.88,33.89
40,130.81,33.87
40,130.74,33.89
40,130.51,33.29
40,130.54,33.32
40,130.52,33.33
40,130.75,33.77
40,130.45,33.04
40,130.45,33.71
40,130.59,32.51
41,130.53,33.44
41,130.29,33.25
41,130.3,33.24
41,130.31,33.28
41,130.31,33.33
41,130.02,33.19
41,130.5,33.38
41,130.52,33.38
42,130.73,32.8
42,129.88,32.74
42,129.86,32.76
42,129.87,32.75
42,129.87,32.75
42,129.96,32.9
42,129.92,32.91
42,129.72,33.17
42,129.72,33.16
43,130.75,32.74
43,130.78,32.86
43,130.78,32.86
43,130.71,32.8
43,130.71,32.8
43,130.78,32.84
43,130.71,32.8
44,131.51,33.28
44,131.58,33.19
44,131.61,33.23
44,131.61,33.24
44,131.66,33.2
44,131.6,33.21
44,131.63,33.23
44,131.54,33.21
45,131.42,31.92
45,131.43,31.88
45,131.44,31.92
45,131.46,31.92
46,130.54,31.58
46,130.54,31.54
46,130.55,31.59
46,130.54,31.53
47,127.76,26.31
47,127.76,26.31
47,127.77,26.33
47,127.76,26.32
47,127.73,26.27
47,127.74,26.2
47,127.71,26.19
47,124.24,24.39
47,127.8,26.31
47,127.7,26.22
47,127.65,26.21
47,127.67,26.2
47,127.7,26.23
47,127.69,26.22
47,127.77,26.22
47,127.66,26.16
47,127.74,26.25
47,127.72,26.24
47,127.83,26.35
47,127.75,26.37
12,104.93,11.55
12,104.84,11.55
12,104.9,11.58
12,104.93,11.55
11,126.46,37.39
11,126.99,37.49
11,127.06,37.63
11,127.13,37.53
11,127.02,37.62
11,127.04,37.48
11,127.04,37.53
11,126.95,37.57
11,127.12,37.49
11,127.16,37.55
11,126.86,37.54
11,126.92,37.53
11,126.95,37.48
11,126.98,37.48
11,127.02,37.52
11,127.03,37.52
11,126.91,37.56
11,127.13,37.54
11,126.93,37.57
11,127.06,37.59
11,127.01,37.56
11,126.9,37.53
11,126.98,37.57
11,126.89,37.58
11,127.62,37.33
11,126.92,37.58
11,126.99,37.57
11,126.6,37.33
11,127.03,37.64
11,126.88,37.48
11,126.98,37.57
11,126.92,37.55
11,127.09,37.54
11,126.98,37.56
11,127.05,37.52
11,126.98,37.57
11,126.97,37.52
11,127,37.58
11,127.23,37.37
11,127.05,37.3
11,126.92,37.52
11,126.99,37.58
11,127.01,37.53
11,126.98,37.57
11,127.02,37.52
11,127.08,37.54
11,126.99,37.5
11,126.75,37.33
11,,
11,127.03,37.5
11,127.06,37.51
11,126.97,37.54
11,126.9,37.47
11,126.53,37.32
11,126.98,37.57
11,127.01,37.59
11,126.89,37.54
11,126.92,37.55
11,127.02,37.32
11,127.11,37.5
11,127.13,37.49
11,126.97,37.56
11,126.94,37.55
11,127.76,37.31
11,126.93,37.53
11,126.92,37.55
11,127,37.59
11,126.97,37.56
11,126.55,37.33
11,127.22,37.3
